business_id,raw_business_id,entity,latitude,longitude,geo,name,city,state
4258,uLM1kVK3-gYuUYkgnCoTyw,b_uLM1kVK3-gYuUYkgnCoTyw,43.59249,-116.1971303,"43.5924900000,-116.1971303000",Addie's,Boise,ID
4259,ffBF2vQBt2P32A1Yc1NMKQ,b_ffBF2vQBt2P32A1Yc1NMKQ,43.5772946,-116.1950085,"43.5772946000,-116.1950085000",Quik Wok,Boise,ID
4260,uL2ZXa2T9yOlmwtO2uUjRg,b_uL2ZXa2T9yOlmwtO2uUjRg,43.625756,-116.215092,"43.6257560000,-116.2150920000",Westside Drive-in,Boise,ID
4261,WD4pr7n-gqcYlyluI3J-Vw,b_WD4pr7n-gqcYlyluI3J-Vw,43.6194,-116.2558204,"43.6194000000,-116.2558204000",Kyoto Japanese Steak House,Boise,ID
4262,cda_2jhOS2UPS8Oj4gyvqg,b_cda_2jhOS2UPS8Oj4gyvqg,43.6167494,-116.2056361,"43.6167494000,-116.2056361000",La Vie En Rose,Boise,ID
4263,-M7aI9P2XG79_E0c3sN7gQ,b_-M7aI9P2XG79_E0c3sN7gQ,43.6170079,-116.2019627,"43.6170079000,-116.2019627000",Thomas Hammer Coffee Roasters,Boise,ID
4264,b9yo52xgvpwuWGIgOWFSdg,b_b9yo52xgvpwuWGIgOWFSdg,43.5796955,-116.2127005,"43.5796955000,-116.2127005000",Extended Stay America - Boise - Airport,Boise,ID
4265,jals67o91gcrD4DC81Vk6w,b_jals67o91gcrD4DC81Vk6w,43.6141873241,-116.1974678784,"43.6141873241,-116.1974678784",Idaho Central Credit Union,Boise,ID
4266,BWiPvVZv5fM5YGv0FX-swg,b_BWiPvVZv5fM5YGv0FX-swg,43.6179926,-116.2044116,"43.6179926000,-116.2044116000",Sturman's Smoke Shop,Boise,ID
4267,LCEiXJGTtu2dKre1RCcqYA,b_LCEiXJGTtu2dKre1RCcqYA,43.5873017,-116.2796598,"43.5873017000,-116.2796598000",Goodwood Barbecue Restaurant,Boise,ID
4268,9aFh5rYOg7CTtcMzLSN3RQ,b_9aFh5rYOg7CTtcMzLSN3RQ,43.592268,-116.281969,"43.5922680000,-116.2819690000",Lowe's Home Improvement,Boise,ID
4269,dN2Bg65U8AcPmKG1RSYYfw,b_dN2Bg65U8AcPmKG1RSYYfw,43.60465296,-116.28790379,"43.6046529600,-116.2879037900",Shari's - Boise,Boise,ID
4270,BN-t1ClpbFyJ5vOhJUrmQw,b_BN-t1ClpbFyJ5vOhJUrmQw,43.609401,-116.2859401,"43.6094010000,-116.2859401000",Fresh Off The Hook,Boise,ID
4271,3tf6oHkhN22mqFNMSPsZlQ,b_3tf6oHkhN22mqFNMSPsZlQ,43.6148150715,-116.1993270383,"43.6148150715,-116.1993270383",Flying M Coffeehouse,Boise,ID
4272,ltoSZQBHqENA1hO-hqwLtg,b_ltoSZQBHqENA1hO-hqwLtg,43.589049407,-116.2155748669,"43.5890494070,-116.2155748669",Albertsons,Boise,ID
4273,txUWPXPAGyfJZm3WsALcEg,b_txUWPXPAGyfJZm3WsALcEg,43.6154310165,-116.2038111373,"43.6154310165,-116.2038111373",Taters,Boise,ID
4274,mNEWPsCO8ARHEERFw8JREw,b_mNEWPsCO8ARHEERFw8JREw,43.6111082,-116.2050664,"43.6111082000,-116.2050664000",The Flicks: Rick's Cafe Americain,Boise,ID
4275,Q4-gXSZ6UWqR4lSHqfp7SQ,b_Q4-gXSZ6UWqR4lSHqfp7SQ,43.6180482,-116.206799,"43.6180482000,-116.2067990000",Record Exchange,Boise,ID
4276,35MHYWHCaM3GbBc_xBGmjA,b_35MHYWHCaM3GbBc_xBGmjA,43.603223,-116.272861,"43.6032230000,-116.2728610000",The Chef's Hut,Boise,ID
4277,kF89t83G376kVxW37m5pnQ,b_kF89t83G376kVxW37m5pnQ,43.6194174,-116.2625816,"43.6194174000,-116.2625816000",Flying Pie Pizzaria,Boise,ID
4278,RkpUjtq5xeTo6fZTlHG0GA,b_RkpUjtq5xeTo6fZTlHG0GA,43.5901435,-116.2539509,"43.5901435000,-116.2539509000",Big Bun Drive In,Boise,ID
4279,1-z7wd860Rii4kbEMCT8DA,b_1-z7wd860Rii4kbEMCT8DA,43.6163962,-116.2021057,"43.6163962000,-116.2021057000",Moon's Kitchen Cafe,Boise,ID
4280,Az8VRbXINCSzxDX5RctUGQ,b_Az8VRbXINCSzxDX5RctUGQ,43.6037812454,-116.2831595785,"43.6037812454,-116.2831595785",Cabela's,Boise,ID
4281,XnXVJtLSi7sNrSpmt1Y_Xw,b_XnXVJtLSi7sNrSpmt1Y_Xw,43.6169911,-116.2053433,"43.6169911000,-116.2053433000",10th Street Station,Boise,ID
4282,MX4_G40fUKCahLKe_ShgeA,b_MX4_G40fUKCahLKe_ShgeA,43.6163758,-116.2027508,"43.6163758000,-116.2027508000",Mongolian BBQ & Grill,Boise,ID
4283,jPqftT6V8XZ3zBSXGlhgqg,b_jPqftT6V8XZ3zBSXGlhgqg,43.5892563,-116.2678133,"43.5892563000,-116.2678133000",Cobby's Sandwich Shop,Boise,ID
4284,mabS8Eq8CLjMZdLl3V7GWA,b_mabS8Eq8CLjMZdLl3V7GWA,43.6150183,-116.1990435,"43.6150183000,-116.1990435000",Guido's Original New York Style Pizza Downtown,Boise,ID
4285,fhtqwbSZLUH1s2NK2Vabvw,b_fhtqwbSZLUH1s2NK2Vabvw,43.6228421,-116.1983638,"43.6228421000,-116.1983638000",Boise Co-op North End,Boise,ID
4286,jZ16PLnsC7LqvzYXIszfVw,b_jZ16PLnsC7LqvzYXIszfVw,43.6156073,-116.2035023,"43.6156073000,-116.2035023000",Brick Oven Bistro,Boise,ID
4287,SzXniO97CSOpeqCuukkOhA,b_SzXniO97CSOpeqCuukkOhA,43.6097418,-116.2064251,"43.6097418000,-116.2064251000",Boise Art Museum,Boise,ID
4288,vdj6udowibtegf8HDaU7lg,b_vdj6udowibtegf8HDaU7lg,43.6148346,-116.2050767,"43.6148346000,-116.2050767000",Alive After Five Concert Series,Boise,ID
4289,Uo1PnUEeLNQJ3dWVCUZ5CA,b_Uo1PnUEeLNQJ3dWVCUZ5CA,43.6424422,-116.2087047,"43.6424422000,-116.2087047000",Highlands Hollow Brewhouse,Boise,ID
4290,PwcYNxBGzefCM1ofAMZJ9Q,b_PwcYNxBGzefCM1ofAMZJ9Q,43.6219161,-116.2065136,"43.6219161000,-116.2065136000",DK Donuts,Boise,ID
4291,9Oj3cUQuEn46-o7H6wxA-Q,b_9Oj3cUQuEn46-o7H6wxA-Q,43.5963245,-116.2139428,"43.5963245000,-116.2139428000",Bad Boy Burgers,Boise,ID
4292,z_nmpfBHN9XPEGrXAhEKLg,b_z_nmpfBHN9XPEGrXAhEKLg,43.56867,-116.22211,"43.5686700000,-116.2221100000",Avis Car Rental,Boise,ID
4293,YXzjKRIDsrihKyn2NWnVMQ,b_YXzjKRIDsrihKyn2NWnVMQ,43.572574,-116.218251,"43.5725740000,-116.2182510000",Fairfield Inn by Marriott Boise,Boise,ID
4294,IIpnIM1Wuf3oE9aqPeodew,b_IIpnIM1Wuf3oE9aqPeodew,43.6620287,-116.3372137,"43.6620287000,-116.3372137000",Top Wok,Boise,ID
4295,2ZQTuSd7CTclZqF6BH5D3A,b_2ZQTuSd7CTclZqF6BH5D3A,43.662438,-116.335352,"43.6624380000,-116.3353520000",SpringHill Suites Boise West/Eagle,Boise,ID
4296,ynIvlvZWjKpkXaPwtHYn2A,b_ynIvlvZWjKpkXaPwtHYn2A,43.6154803,-116.2007019,"43.6154803000,-116.2007019000",The Old Spaghetti Factory,Boise,ID
4297,5C5v40wpZMYKBFvRJFD_pg,b_5C5v40wpZMYKBFvRJFD_pg,43.5888972523,-116.2776007131,"43.5888972523,-116.2776007131",Guang Zhou,Boise,ID
4298,rfVdpW6TE_xFcBzta8oE6g,b_rfVdpW6TE_xFcBzta8oE6g,43.589176,-116.277838,"43.5891760000,-116.2778380000","Regal Edwards Boise IMAX, 4DX & ScreenX",Boise,ID
4299,pyJF2Kb_uuYoHqpP2xfXTA,b_pyJF2Kb_uuYoHqpP2xfXTA,43.60841,-116.2782,"43.6084100000,-116.2782000000",Boise Towne Square,Boise,ID
4300,LsyOm7TrgNCPJ6xmHAYWyw,b_LsyOm7TrgNCPJ6xmHAYWyw,43.6189401,-116.2827789,"43.6189401000,-116.2827789000",ROMiÓS Greek and Italian Restaurant,Boise,ID
4301,iABZcR1D-bW7M02OtrYGkQ,b_iABZcR1D-bW7M02OtrYGkQ,43.633598,-116.2961895,"43.6335980000,-116.2961895000",The Cat Doctor Veterinary Hospital & Hotel,Boise,ID
4302,mUhdrtcDU9ane-kaxMHlWA,b_mUhdrtcDU9ane-kaxMHlWA,43.6071322,-116.2785123,"43.6071322000,-116.2785123000",The Cheesecake Factory,Boise,ID
4303,xArHBES2aOKasqgbxXOGxQ,b_xArHBES2aOKasqgbxXOGxQ,43.6107992,-116.2436899601,"43.6107992000,-116.2436899601",Tangos Empanadas,Boise,ID
4304,HjLYCBxJti8V-hsP_yVZ3w,b_HjLYCBxJti8V-hsP_yVZ3w,43.6161949628,-116.2027077,"43.6161949628,-116.2027077000",Taj Mahal Homestyle Indian & Pakistani Cuisine,Boise,ID
4305,qgbOfiHT_-S74ci6wpZQIw,b_qgbOfiHT_-S74ci6wpZQIw,43.6171,-116.202323,"43.6171000000,-116.2023230000",Zeppole Downtown Cafe,Boise,ID
4306,fN36I-dXUjXCEgDKRi2hjg,b_fN36I-dXUjXCEgDKRi2hjg,43.6105116,-116.329738,"43.6105116000,-116.3297380000",Treasure Valley Coffee - Boise,Boise,ID
4307,i8u6G-4FdqejdKp6hDUhow,b_i8u6G-4FdqejdKp6hDUhow,43.654901,-116.258005,"43.6549010000,-116.2580050000",River City Coffee & Cafe,Boise,ID
4308,-m2ucc0kb_S1-Y4J149AQw,b_-m2ucc0kb_S1-Y4J149AQw,43.6590216,-116.34215,"43.6590216000,-116.3421500000",West Boise YMCA and Boise City Aquatic Center,Boise,ID
4309,yBUHUbl6jfkao8EIexrqUA,b_yBUHUbl6jfkao8EIexrqUA,43.618036,-116.311563,"43.6180360000,-116.3115630000",Savers,Boise,ID
4310,xYHkgePR2RY-QfDxU4nZAg,b_xYHkgePR2RY-QfDxU4nZAg,43.6151855,-116.2860501,"43.6151855000,-116.2860501000",Cost Plus World Market,Boise,ID
4311,QtgubTRRFHtEL_fmsMQRCg,b_QtgubTRRFHtEL_fmsMQRCg,43.6073753,-116.2849968,"43.6073753000,-116.2849968000",Fujiyama,Boise,ID
4312,nwjW76lAuoFmAPo7F1aGjQ,b_nwjW76lAuoFmAPo7F1aGjQ,43.6221399,-116.2081399,"43.6221399000,-116.2081399000",World Cycle & XC Ski,Boise,ID
4313,SkVCtT6pVocxQKiSkmx5aQ,b_SkVCtT6pVocxQKiSkmx5aQ,43.5895519072,-116.3121759386,"43.5895519072,-116.3121759386",MacLife Boise Apple Premier Partner,Boise,ID
4314,49ES_VGv2UlXCFe2m466hQ,b_49ES_VGv2UlXCFe2m466hQ,43.6112459,-116.2065538,"43.6112459000,-116.2065538000",TableRock Brewpub,Boise,ID
4315,5in65oQ8raShdBAqiCLx1w,b_5in65oQ8raShdBAqiCLx1w,43.6167284,-116.202654,"43.6167284000,-116.2026540000",Pie Hole Pizza,Boise,ID
4316,hTL8J3fSb0ijEabyRxSoHg,b_hTL8J3fSb0ijEabyRxSoHg,43.61704,-116.20593,"43.6170400000,-116.2059300000",Zen Bento,Boise,ID
4317,-Cof8kRTgMxEESOqBBTE-A,b_-Cof8kRTgMxEESOqBBTE-A,43.5869896146,-116.2773571909,"43.5869896146,-116.2773571909",Hilton Garden Inn Boise Spectrum,Boise,ID
4318,6ggPL1Q7tG4dBZ5VKVs6Ew,b_6ggPL1Q7tG4dBZ5VKVs6Ew,43.61907,-116.213142,"43.6190700000,-116.2131420000",Donnie Mac's Trailer Park Cuisine,Boise,ID
4319,6djwQL1FOoe0SZONQHjhrw,b_6djwQL1FOoe0SZONQHjhrw,43.6155352,-116.2064158,"43.6155352000,-116.2064158000",Chandlers,Boise,ID
4320,-scgd9e7qe2166WscovmoA,b_-scgd9e7qe2166WscovmoA,43.5896278,-116.3137075,"43.5896278000,-116.3137075000",Walgreens,Boise,ID
4321,bzvxt0sP9OMwwks1vLSzKw,b_bzvxt0sP9OMwwks1vLSzKw,43.6068908,-116.2814285,"43.6068908000,-116.2814285000",Cafe Ole,Boise,ID
4322,W09zzFvE2vTwwPvgs0SMcg,b_W09zzFvE2vTwwPvgs0SMcg,43.5881664,-116.2758465,"43.5881664000,-116.2758465000",McGrath's Fish House,Boise,ID
4323,HQYVne0Dw5GhE0haAXwRNA,b_HQYVne0Dw5GhE0haAXwRNA,43.5963896935,-116.2130781522,"43.5963896935,-116.2130781522",Yokozuna Teriyaki,Boise,ID
4324,cY8IE8aKxnCAS3RqDYXIKg,b_cY8IE8aKxnCAS3RqDYXIKg,43.6641094,-116.2719911,"43.6641094000,-116.2719911000",Merritt's Family Restaurant,Boise,ID
4325,qQCJyOC7GmOqnpoFz4WDCA,b_qQCJyOC7GmOqnpoFz4WDCA,43.617192,-116.207032,"43.6171920000,-116.2070320000",DV 8 Salon,Boise,ID
4326,WnClhWcKwtrUD1U0cDhDgg,b_WnClhWcKwtrUD1U0cDhDgg,43.5817536,-116.2143097,"43.5817536000,-116.2143097000",Raw Sushi,Boise,ID
4327,NvmCO5xNbN41IRN5mxXUEg,b_NvmCO5xNbN41IRN5mxXUEg,43.5816698875,-116.2142678319,"43.5816698875,-116.2142678319",Willowcreek Grill & Raw Sushi Restaurant,Boise,ID
4328,jJ2tHIwMJkUTGJpATeR5gg,b_jJ2tHIwMJkUTGJpATeR5gg,43.5740087,-116.1555364,"43.5740087000,-116.1555364000",Flatbread Neapolitan Pizzeria,Boise,ID
4329,i9S34Jvd1Ijblm0TrnCVqQ,b_i9S34Jvd1Ijblm0TrnCVqQ,43.6108401187,-116.2100964169,"43.6108401187,-116.2100964169",Cottonwood Grille,Boise,ID
4330,3SM8CZuY5MiAruczCm556w,b_3SM8CZuY5MiAruczCm556w,43.5975838,-116.1836927,"43.5975838000,-116.1836927000",Barbacoa Grill,Boise,ID
4331,KXGJZQam4Qa9omxMH1U3JQ,b_KXGJZQam4Qa9omxMH1U3JQ,43.6154039891,-116.202172855,"43.6154039891,-116.2021728550",Tony's Pizzeria Teatro,Boise,ID
4332,hmb-FWyN9Cx-zL_aroSpiw,b_hmb-FWyN9Cx-zL_aroSpiw,43.6160479,-116.2010853,"43.6160479000,-116.2010853000",Le Cafe De Paris,Boise,ID
4333,g9Kjz2jJ20WGdhfqZeIgCQ,b_g9Kjz2jJ20WGdhfqZeIgCQ,43.6171131,-116.2023786,"43.6171131000,-116.2023786000",Dawson Taylor - Downtown,Boise,ID
4334,GmW-5fK83_94T0BGKAB2ZA,b_GmW-5fK83_94T0BGKAB2ZA,43.6145216,-116.2003933,"43.6145216000,-116.2003933000",Jenny's Lunch Line,Boise,ID
4335,5IuNk11gNgjlhqEZHtNGNg,b_5IuNk11gNgjlhqEZHtNGNg,43.6144271,-116.2011439,"43.6144271000,-116.2011439000",Pair Restaurant,Boise,ID
4336,eMmFlU2RHe-RCBe05n8GHA,b_eMmFlU2RHe-RCBe05n8GHA,43.5900529,-116.229852,"43.5900529000,-116.2298520000",Rockie's Diner,Boise,ID
4337,ouqfnrUwbfsVMIPV4u1U2w,b_ouqfnrUwbfsVMIPV4u1U2w,43.6044424,-116.1926761,"43.6044424000,-116.1926761000",Ram Restaurant & Brewery,Boise,ID
4338,Iv_Og5RJk3WEHwd4Ci5cUw,b_Iv_Og5RJk3WEHwd4Ci5cUw,43.6169407,-116.2026035,"43.6169407000,-116.2026035000",Cazba,Boise,ID
4339,EIZqu00QKPjOxoQCGFJglg,b_EIZqu00QKPjOxoQCGFJglg,43.6200026,-116.204843,"43.6200026000,-116.2048430000",Lock Stock & Barrel,Boise,ID
4340,YCrlaAAwOadwtd9W0cH6zg,b_YCrlaAAwOadwtd9W0cH6zg,43.618021,-116.204341,"43.6180210000,-116.2043410000",The Fixx,Boise,ID
4341,ugubnQSdlQOGyyBMx7a_Vw,b_ugubnQSdlQOGyyBMx7a_Vw,43.5685269,-116.1210895,"43.5685269000,-116.1210895000",Lucky 13,Boise,ID
4342,qjVvna_3jC8XZysovMGKIg,b_qjVvna_3jC8XZysovMGKIg,43.6180626,-116.2023987,"43.6180626000,-116.2023987000",Graeber & Company Salon and Spa,Boise,ID
4343,LD-IB5vYI18lEA-QlKY6tA,b_LD-IB5vYI18lEA-QlKY6tA,43.6225938,-116.2076002,"43.6225938000,-116.2076002000",Fanci Freez,Boise,ID
4344,zTZTx7_vhdvGk8bBe3vd3w,b_zTZTx7_vhdvGk8bBe3vd3w,43.6669169,-116.2751858,"43.6669169000,-116.2751858000",Madhuban Indian Cuisine,Boise,ID
4345,2XB1E3iB-F8Da-uc81n-uQ,b_2XB1E3iB-F8Da-uc81n-uQ,43.6135563294,-116.2068776325,"43.6135563294,-116.2068776325",Bonefish Grill,Boise,ID
4346,BmICZLFCPswY5egUK9ingg,b_BmICZLFCPswY5egUK9ingg,43.608235,-116.278618,"43.6082350000,-116.2786180000",Aladdin Egyptian Cuisine,Boise,ID
4347,JgcvaSM05Lj7Mumgb5w0FA,b_JgcvaSM05Lj7Mumgb5w0FA,43.6180705,-116.2031724,"43.6180705000,-116.2031724000",Yen Ching,Boise,ID
4348,ImhksfH_GByuzCJScbZPzA,b_ImhksfH_GByuzCJScbZPzA,43.5940851,-116.2128761,"43.5940851000,-116.2128761000",Reel Foods Fish Market & Oyster Bar,Boise,ID
4349,ELGdPtyfE_zC10VYc6Zskw,b_ELGdPtyfE_zC10VYc6Zskw,43.5977868,-116.205657,"43.5977868000,-116.2056570000",Big Jud's,Boise,ID
4350,7zzSq-37WyMeSRrN8-zd6Q,b_7zzSq-37WyMeSRrN8-zd6Q,43.595406,-116.193503,"43.5954060000,-116.1935030000",Taco Bell,Boise,ID
4351,AnBCHaZtRT8B2U9D3AtXbg,b_AnBCHaZtRT8B2U9D3AtXbg,43.5742164,-116.1553118,"43.5742164000,-116.1553118000",Tavern At Bown Crossing,Boise,ID
4352,ILA1uAisc9rS-yN2WIjV3A,b_ILA1uAisc9rS-yN2WIjV3A,43.603723,-116.204699,"43.6037230000,-116.2046990000",Boise State University,Boise,ID
4353,E0pfH_LvYGHjCM8y8TsgmA,b_E0pfH_LvYGHjCM8y8TsgmA,43.6167398,-116.2039233,"43.6167398000,-116.2039233000",Fancy Pants,Boise,ID
4354,Ccoq-XzvcRmU_MYBPuY1Vg,b_Ccoq-XzvcRmU_MYBPuY1Vg,43.6130304,-116.2054669,"43.6130304000,-116.2054669000",Cafe'ole'restaurants,Boise,ID
4355,BXiNbr6rK6HJEXLC-vJ3xw,b_BXiNbr6rK6HJEXLC-vJ3xw,43.6294955,-116.2035474,"43.6294955000,-116.2035474000",Hyde Park Pub & Grill,Boise,ID
4356,F5tx2jGpXewKTxcRDAFaoA,b_F5tx2jGpXewKTxcRDAFaoA,43.620132,-116.312551,"43.6201320000,-116.3125510000",China Grand Buffet,Boise,ID
4357,NUAMLuWJpNNxS8w6ih23pA,b_NUAMLuWJpNNxS8w6ih23pA,43.6370243572,-116.2300499983,"43.6370243572,-116.2300499983",Maz-Tech Automotive,Boise,ID
4358,0IHBQ3G-E3IJFaDSXpLlBQ,b_0IHBQ3G-E3IJFaDSXpLlBQ,43.6164331,-116.2023935,"43.6164331000,-116.2023935000",Pollo Rey Mexican Rotisserie,Boise,ID
4359,5-HsdtO1r_9a3aqfwqy3BQ,b_5-HsdtO1r_9a3aqfwqy3BQ,43.6184989,-116.2106529,"43.6184989000,-116.2106529000",Modern Hotel,Boise,ID
4360,fiCL0hm0we0CwrCgqcdGxA,b_fiCL0hm0we0CwrCgqcdGxA,43.6158307,-116.2523631,"43.6158307000,-116.2523631000",Idaho Statesman,Boise,ID
4361,uhYIm8v-y22avn9IIkPsTg,b_uhYIm8v-y22avn9IIkPsTg,43.6188602,-116.2631618,"43.6188602000,-116.2631618000",Los Mariachis,Boise,ID
4362,SPGFnlX6szNW-tfvy04RBw,b_SPGFnlX6szNW-tfvy04RBw,43.6160672,-116.2026668,"43.6160672000,-116.2026668000",Shige Japanese Cuisine,Boise,ID
4363,1ku-qpLXJLLf7jvp8SF1yA,b_1ku-qpLXJLLf7jvp8SF1yA,43.6168442,-116.2023035,"43.6168442000,-116.2023035000",Mesa Taqueria,Boise,ID
4364,pDo76a2t94988yqfaMWeBQ,b_pDo76a2t94988yqfaMWeBQ,43.6306846,-116.2031298,"43.6306846000,-116.2031298000",Java Coffee & Café,Boise,ID
4365,bSAdf5-Rup-ywsGTjaOSPQ,b_bSAdf5-Rup-ywsGTjaOSPQ,43.615552,-116.20647,"43.6155520000,-116.2064700000",Hotel 43,Boise,ID
4366,HR20EdOKyZ-lIjWv_2JJRQ,b_HR20EdOKyZ-lIjWv_2JJRQ,43.613843,-116.2054666,"43.6138430000,-116.2054666000",Proto's Pizza,Boise,ID
