540	44880
540	44978
540	45743
540	51127
540	51260
540	51794
540	52740
540	53015
540	58137
540	58328
540	59321
540	59440
540	62179
540	65052
540	65771
540	66904
540	68215
540	69090
540	73067
540	75006
540	77507
540	78503
540	79742
540	81203
540	89511
540	89679
540	91053
540	92200
540	98561
540	109560
540	111252
540	113028
540	116027
540	117164
540	119893
540	124315
540	124591
540	125740
540	126363
540	127045
540	131664
540	131850
540	133247
540	136432
540	142005
540	146883
540	149814
540	151447
540	159693
540	174220
540	197966
540	211118
540	211771
540	262251
540	317714
540	328445
540	335353
540	376068
540	392067
540	655983
540	688954
540	718610
540	752923
540	804329
540	981369
541	545
541	1167
541	1498
541	1904
541	2175
541	2596
541	2667
541	2969
541	3063
541	3144
541	3305
541	3360
541	3687
541	3754
541	3859
541	3944
541	4550
541	4562
541	4689
541	4826
541	4857
541	5009
541	5129
541	5333
541	5410
541	5421
541	5754
541	5859
541	5926
541	5966
541	6347
541	6462
541	6504
541	6921
541	7305
541	7614
541	8169
541	8240
541	8318
541	8773
541	9039
541	9057
541	9618
541	9689
541	9874
541	12555
541	13268
541	13296
541	14505
541	15253
541	16552
541	17476
541	17855
541	18363
541	19495
541	19631
541	20141
541	20446
541	20791
541	20965
541	21531
541	21967
541	22199
541	23906
541	24572
541	25964
541	27261
541	27424
541	27526
541	27898
541	28116
541	28729
541	29530
541	30730
541	30962
541	31964
541	32430
541	32780
541	33183
541	33326
541	33655
541	33759
541	34715
541	35382
541	38433
541	39049
541	39059
541	39650
541	39935
541	41276
541	41750
541	42049
541	42144
541	42213
541	44584
541	44880
541	45579
541	45743
541	46774
541	46986
541	48216
541	48219
541	50968
541	51134
541	51260
541	51890
541	51988
541	53015
541	53369
541	54074
541	54499
541	54836
541	55847
541	56124
541	56563
541	57539
541	59321
541	60755
541	60861
541	61599
541	61656
541	64026
541	65182
541	66220
541	66236
541	66305
541	67614
541	68126
541	68614
541	69970
541	71779
541	73561
541	73801
541	74263
541	74971
541	75803
541	75872
541	76099
541	76573
541	76765
541	79376
541	80426
541	81442
541	83152
541	83500
541	83714
541	88444
541	88584
541	89511
541	89679
541	89753
541	91472
541	92587
541	93913
541	95413
541	97953
541	98676
541	98715
541	99267
541	99576
541	99884
541	99959
541	101064
541	104600
541	107387
541	109256
541	111856
541	112756
541	117186
541	118447
541	118678
541	118863
541	119808
541	119848
541	120582
541	123194
541	123905
541	125122
541	126363
541	127475
541	127961
541	130406
541	131791
541	132655
541	133085
541	137590
541	141578
541	145665
541	148220
541	149715
541	149915
541	150674
541	151323
541	174511
541	178217
541	188991
541	204526
541	205427
541	231011
541	248309
541	249175
541	286312
541	323763
541	377114
541	387997
541	404345
541	419142
541	536280
541	566456
541	698181
541	728265
541	873649
541	1179050
541	1190822
541	1228113
541	1272672
541	1766208
541	1966910
541	2076295
545	4024
545	5975
545	9039
545	10464
545	13640
545	22388
545	23897
545	26168
545	30240
545	33759
545	39935
545	45743
545	71067
545	75991
545	95098
545	106127
545	127475
545	130964
548	163246
548	178633
548	486902
562	10322
562	14367
562	14684
562	51807
562	70972
562	93411
562	126705
562	174590
562	348568
562	383861
562	438283
562	467777
562	468734
562	543522
562	547583
562	590357
562	694260
562	769572
562	839705
562	903333
562	1040268
562	1041548
562	1062564
562	1126704
562	1156978
562	1158651
562	1174364
562	1213903
562	1411826
562	1486315
568	14673
568	23516
568	36378
568	61548
581	1721
581	3649
581	5700
581	6579
581	6806
581	16128
581	16787
581	18024
581	18505
581	28729
581	29291
581	40595
581	49899
581	58328
581	64562
581	86614
581	90276
581	107405
581	108579
581	130326
581	145665
581	178007
581	194648
581	196176
581	224741
581	313126
581	395543
581	432334
581	515502
581	737324
581	1138621
581	1290495
581	2076295
612	616
612	4008
612	7943
612	8410
612	9640
612	10377
612	10590
612	11307
612	11421
612	11462
612	11971
612	11985
612	12851
612	13235
612	13517
612	14845
612	16063
612	17221
612	18537
612	20093
612	22542
612	34594
612	41624
612	53649
612	70972
612	83479
612	92102
612	128779
612	134625
612	146234
612	265978
612	268884
612	282178
612	353302
612	409019
612	471406
612	472409
612	706117
612	768973
612	1222179
612	1816788
616	5363
616	6158
616	9640
616	10319
616	10590
616	10593
616	10828
616	11734
616	12302
616	13006
616	13785
616	13903
616	15880
616	16661
616	16940
616	26396
616	35931
616	41465
616	65433
616	92102
616	114245
616	124265
616	133933
616	195640
616	216698
616	218808
616	279785
616	355486
616	406700
616	420465
616	437692
616	443588
616	448561
616	463904
616	486738
616	513904
616	603010
616	636809
616	638071
616	803991
616	833519
616	904087
616	974398
616	1820733
633	46451
633	272728
633	530598
649	7841
649	10266
649	10387
649	12062
649	12497
649	19102
649	26330
649	30248
649	31018
649	57452
649	60404
649	68884
649	69311
649	70570
649	92808
649	96690
649	104688
649	109357
649	114409
649	118182
649	119415
649	121483
649	122915
649	146815
649	152773
649	162969
649	174038
649	174638
649	179062
649	196426
649	199834
649	208408
649	211718
649	246222
649	255616
649	257733
649	268097
649	275243
649	295737
649	297838
649	301968
649	302319
649	309586
649	312200
649	319105
649	319717
649	334600
649	337619
649	339400
649	350366
649	352783
649	354489
649	374971
649	377266
649	379527
649	385750
649	389294
649	396925
649	400908
649	420837
649	433383
649	435843
649	436551
649	438776
649	444258
649	447456
649	460625
649	479859
649	493606
649	494920
649	505812
649	506758
649	528646
649	531753
649	537744
649	540852
649	551971
649	574232
649	579268
649	579751
649	581765
649	609878
649	629691
649	631113
649	639438
649	644953
649	656414
649	672849
649	680735
649	689486
649	690929
649	700095
649	702485
649	723159
649	743553
649	746653
649	762833
649	769250
649	780356
649	799774
649	807587
649	812046
649	818298
649	824257
649	838677
649	838823
649	850032
649	856497
649	866862
649	908955
649	950027
649	960033
649	996658
649	1000318
649	1000466
649	1000557
649	1006997
649	1023465
649	1024278
649	1025595
649	1031653
649	1038604
649	1076799
649	1099375
649	1139507
649	1165632
649	1166944
649	1175300
649	1182377
649	1202110
649	1270723
649	1294783
649	1295288
649	1304855
649	1320771
649	1321238
649	1341268
649	1406281
649	1408297
649	1424836
649	1429221
649	1429567
649	1435369
649	1444567
649	1457475
649	1514329
649	1523364
649	1527208
649	1588952
649	1646820
649	1738328
649	1847065
649	1907804
649	2156043
664	992
698	55831
721	1498
721	4448
721	5975
721	7484
721	9888
721	17476
721	19495
721	27354
721	27995
721	30730
721	35807
721	42049
721	48247
721	52074
721	63482
721	63574
721	71993
721	78374
721	78604
721	87629
721	109196
721	131664
721	133247
721	146883
721	304388
721	380025
721	597604
721	752923
721	806698
721	1043987
721	1357266
758	3380
758	4448
758	8683
758	9589
758	18551
758	18567
758	19247
758	19487
758	19495
758	35574
758	42256
758	43876
758	45130
758	46543
758	58284
758	68950
758	69154
758	79019
758	82196
758	85951
758	91310
758	107227
758	110684
758	112080
758	125164
758	129022
758	137273
758	142708
758	149992
758	153932
758	178865
758	183375
758	208292
758	221203
758	259110
758	302426
758	402371
758	424223
758	483461
758	535094
758	620665
758	702758
758	906810
758	928403
758	981400
796	34838
796	94128
796	295570
796	319934
796	465280
796	481446
796	529621
796	564505
796	587883
796	871569
796	996398
796	1598824
796	1952245
799	801
799	806
799	1268
799	1532
799	1536
799	10122
799	10425
799	12368
799	14382
799	18040
799	18071
799	18913
799	22827
799	25924
799	26863
799	29553
799	30528
799	32440
799	34402
799	34838
799	34882
799	35826
799	35835
799	36892
799	37659
799	38193
799	38910
799	39356
799	39586
799	42568
799	43944
799	44093
799	44828
799	50853
799	51482
799	51596
799	52983
799	57135
799	59775
799	67840
799	71816
799	73930
799	80407
799	89933
799	95220
799	101506
799	103789
799	103792
799	105081
799	111980
799	119987
799	122826
799	143289
799	146441
799	174456
799	178106
799	208555
799	215663
799	223992
799	225490
799	245934
799	255807
799	260645
799	269965
799	272692
799	281408
799	286646
799	286904
799	292031
799	293920
799	297715
799	305502
799	319218
799	321397
799	332593
799	338083
799	347190
799	383035
799	443053
799	450739
799	475953
799	543069
799	543155
799	545335
799	602570
799	766485
799	774632
799	975438
799	976721
799	980085
799	1018222
799	1222790
799	1522455
801	806
801	1268
801	1536
801	9297
801	9826
801	10034
801	10871
801	11717
801	12368
801	12549
801	13585
801	18071
801	18913
801	25924
801	26306
801	26417
801	28916
801	30658
801	31002
801	33537
801	33813
801	34838
801	34987
801	35886
801	36892
801	37659
801	39102
801	39356
801	39728
801	40977
801	42568
801	44796
801	44828
801	45842
801	46174
801	52983
801	52987
801	57777
801	59444
801	59775
801	62743
801	78956
801	80407
801	83480
801	84812
801	89933
801	94284
801	95807
801	100720
801	101506
801	103852
801	104622
801	105081
801	105359
801	105915
801	121163
801	130195
801	208555
801	222350
801	226912
801	259709
801	260645
801	262577
801	269965
801	281424
801	289135
801	293920
801	308919
801	309073
801	311212
801	324244
801	327695
801	348518
801	356789
801	368400
801	389992
801	400177
801	450532
801	456020
801	462058
801	481414
801	491352
801	493449
801	507030
801	507644
801	528574
801	530960
801	554208
801	595437
801	632545
801	692129
801	697596
801	750155
801	807052
801	845100
801	937869
801	949103
801	973477
801	978567
801	979977
801	1038744
801	1118362
801	1254239
801	1266969
801	1402592
801	1522455
801	1541169
801	2035960
806	1268
806	1488
806	1532
806	1536
806	10034
806	10425
806	10871
806	12368
806	18071
806	19538
806	22827
806	23321
806	26306
806	31002
806	37659
806	39728
806	45967
806	59775
806	89933
806	101506
806	104622
806	106021
806	133791
806	208555
806	208775
806	260645
806	265895
806	284339
806	287342
806	293920
806	324304
806	340290
806	386640
806	400177
806	404552
806	418529
806	471892
806	517093
806	569968
806	778659
806	922820
806	974156
806	979443
806	1006248
806	1194483
806	1522455
828	166419
832	6921
832	47259
832	90547
837	981
837	992
837	56859
837	62133
837	89113
837	111494
837	199254
837	1108203
837	1207671
837	1551469
837	1634235
837	2024593
843	2001
843	2105
843	6793
843	7970
843	31236
843	33559
843	37681
843	45841
843	76833
843	81375
843	114116
843	309692
843	698532
843	1014081
843	1054905
843	1084674
843	1544935
854	872
854	1222
854	1943
854	3360
854	4826
854	8402
854	9057
854	9874
854	9947
854	11802
854	13268
854	19495
854	21531
854	21665
854	22466
854	24612
854	25260
854	26013
854	29813
854	30030
854	31116
854	32818
854	33216
854	34550
854	37017
854	40173
854	41066
854	42125
854	49954
854	51056
854	53676
854	54048
854	56003
854	56485
854	59333
854	63669
854	72852
854	76099
854	76243
854	77285
854	80838
854	81896
854	82189
854	84349
854	84367
854	86357
854	86519
854	94364
854	94826
854	103055
854	106744
854	109875
854	118447
854	118677
854	122897
854	127397
854	129359
854	138449
854	151778
854	179154
854	179955
854	182093
854	199989
854	202310
854	212419
854	215333
854	221653
854	245878
854	260830
854	263416
854	282713
854	300719
854	307595
854	318161
854	319967
854	326427
854	333282
854	346475
854	348582
854	352888
854	360689
854	383852
854	395741
854	418345
854	424583
854	557933
854	560809
854	740171
854	829176
854	1022501
854	1055371
854	1123137
854	1252055
854	1331581
854	1607693
854	1677154
854	1881334
866	872
866	953
866	1061
866	1498
866	4826
866	9947
866	11802
866	21531
866	21665
866	25085
866	29813
866	29996
866	31116
866	32818
866	34550
866	35870
866	37017
866	40173
866	40971
866	42125
866	51056
866	53676
866	53919
866	54048
866	63669
866	65850
866	80838
866	81896
866	82189
866	84367
866	86519
866	94826
866	109875
866	118447
866	118677
866	124720
866	127397
866	168069
866	179154
866	179955
866	182093
866	205191
866	231011
866	237243
866	245878
866	260830
866	263416
866	282713
866	333282
866	346475
866	348582
866	395741
866	418345
866	557933
866	560809
866	829176
866	987549
866	1055371
866	1123137
866	1243950
866	1252055
866	1513427
866	1607693
866	1715212
866	1820207
866	1881789
872	889
872	953
872	21531
872	21665
872	34550
872	37017
872	51056
872	80907
872	118447
872	204647
872	1513427
881	11859
881	29448
881	46371
881	46438
881	48489
881	53007
881	67945
881	74423
881	92107
881	100566
881	143492
881	154001
883	1042
883	30030
883	49144
883	92107
883	93056
883	238657
883	712098
884	2357
884	5869
884	6629
884	15656
884	21914
884	24116
884	229229
884	735325
884	774012
884	1230938
889	953
889	9947
889	11802
889	21531
889	21638
889	21665
889	29813
889	29996
889	31116
889	32818
889	34550
889	37017
889	40173
889	42125
889	51056
889	53676
889	54048
889	63669
889	63853
889	73399
889	80607
889	80838
889	81896
889	86519
889	92200
889	110559
889	118447
889	127397
889	168069
889	179154
889	182093
889	199989
889	205191
889	223999
889	237243
889	245878
889	260830
889	263416
889	267128
889	282713
889	285785
889	310528
889	318161
889	324990
889	333282
889	346475
889	348582
889	383852
889	395741
889	418345
889	557933
889	560809
889	1029798
889	1055371
889	1123137
889	1243950
889	1252055
889	1440797
889	1513427
889	1607693
889	1677154
889	1715212
889	1820207
889	1881334
953	2667
953	11802
953	21531
953	21665
953	32818
953	34550
953	37017
953	41350
953	51056
953	54048
953	65850
953	80838
953	80907
953	81896
953	86519
953	89679
953	109875
953	123220
953	127397
953	260830
953	282713
953	560809
953	1022501
953	1852929
956	8479
956	81375
956	177116
956	192371
956	198448
979	10428
979	10757
979	32640
979	41118
979	41350
979	64635
979	70929
979	90638
979	92262
979	99186
979	99192
979	267169
979	285615
979	528758
979	532708
979	689610
979	690486
979	1079399
979	1781943
979	1937306
981	1009
981	32228
981	170904
981	275332
992	1009
992	1356
992	17559
992	23382
1042	6157
1042	6681
1042	9528
1042	11014
1042	19185
1042	40366
1042	50650
1042	62962
1042	74668
1042	98801
1042	150900
1042	151627
1042	155400
1042	282069
1042	514118
1042	1347932
1057	4284
1057	4390
1057	4913
1057	6504
1057	9017
1057	9057
1057	9073
1057	11156
1057	13666
1057	39588
1057	41750
1057	41864
1057	48219
1057	51134
1057	51241
1057	51869
1057	59848
1057	62435
1057	81475
1057	91307
1057	97165
1057	113631
1057	114116
1057	119481
1057	119848
1057	122142
1057	136986
1057	155751
1057	166880
1057	182911
1057	268918
1057	297231
1057	306362
1057	350045
1057	485171
1057	596683
1057	704556
1057	810704
1057	1817989
1060	13178
1060	17346
1061	24320
1061	130326
1063	9017
1063	17559
1063	32780
1063	59727
1063	82387
1063	149915
1063	166685
1063	503449
1063	1535297
1067	2006
1067	7199
1067	11859
1067	15782
1067	31236
1067	66946
1067	118367
1067	671143
1076	2025
1076	4099
1076	9589
1076	12980
1076	15498
1076	29226
1076	42289
1076	43923
1076	44572
1076	48491
1076	51759
1076	62530
1076	71851
1076	73011
1076	76143
1076	82875
1076	88333
1076	92096
1076	93993
1076	102620
1076	104105
1076	116639
1076	118462
1076	131696
1076	141540
1076	143773
1076	146136
1076	146604
1076	147357
1076	148245
1076	165700
1076	172323
1076	175108
1076	181650
1076	190082
1076	211873
1076	217034
1076	220733
1076	227067
1076	233359
1076	238442
1076	239822
1076	246940
1076	249886
1076	255767
1076	271047
1076	272290
1076	293665
1076	378984
1076	427650
1076	446974
1076	467506
1076	472767
1076	524771
1076	619227
1076	730732
1076	799687
1076	829746
1076	921965
1076	1098261
1076	1157476
1076	1491661
1076	1545783
1076	1791483
1076	1911425
1087	1532
1087	56441
1087	74553
1087	446702
1167	2998
1167	35275
1178	71851
1178	93993
1178	427650
1183	2783
1183	3171
1183	101506
1183	164903
1183	518417
1210	49145
1210	76875
1210	81401
1210	112967
1210	257652
1210	769173
1210	898254
1210	1423804
1210	1789356
1213	6943
1213	7909
1213	9917
1213	18608
1213	23402
1213	35376
1213	39560
1213	64512
1213	65199
1213	78503
1213	79555
1213	1396918
1215	4391
1215	28317
1215	44900
1215	56859
1215	61291
1215	63574
1215	64512
1215	65199
1215	65850
1215	67855
1215	75750
1215	77752
1215	78604
1215	81442
1215	89812
1215	98351
1215	98704
1215	110652
1215	110849
1215	114481
1215	185350
1215	188181
1215	190077
1215	192114
1215	199946
1215	208260
1215	227554
1215	242096
1215	856546
1215	1344458
1215	1548875
1215	1645760
1218	1455
1218	3195
1218	40919
1218	56436
1218	89652
1218	102101
1222	1498
1222	1721
1222	2998
1222	3360
1222	4024
1222	5940
1222	6806
1222	19487
1222	20842
1222	29291
1222	42049
1222	44572
1222	51807
1222	66563
1222	69215
1222	94941
1222	107405
1222	107429
1222	111494
1222	113040
1222	116281
1222	136522
1222	152462
1222	167566
1222	181662
1222	196176
1222	213984
1222	334689
1222	407106
1222	664917
1222	792310
1222	1087745
1222	1188693
1222	1290495
1223	2259
1223	5816
1223	8920
1223	10757
1223	11427
1223	32294
1223	35373
1223	36793
1223	41350
1223	48612
1223	52739
1223	67336
1223	76776
1223	87096
1223	90638
1223	90870
1223	99192
1223	134206
1223	137314
1223	203013
1223	224489
1223	261710
1223	265960
1223	324565
1223	330658
1223	330893
1223	477457
1223	665445
1223	693692
1223	765210
1223	841506
1223	989049
1223	1003176
1223	1907391
1234	16637
1234	886546
1258	2092
1258	4731
1258	6806
1258	11859
1258	15253
1258	17005
1258	17346
1258	17855
1258	18528
1258	65004
1258	69970
1258	84870
1258	104709
1258	146132
1258	502826
1258	594548
1264	8524
1264	11298
1264	13766
1264	15452
1264	17346
1264	18528
1264	19535
1264	21431
1264	22660
1264	22891
1264	28729
1264	31556
1264	35774
1264	37851
1264	38766
1264	40971
1264	62496
1264	64099
1264	94534
1264	103638
1264	104709
1264	107547
1264	280557
1264	329070
1264	450565
1264	599764
1264	652925
1264	697064
1264	943350
1264	1106367
1264	1109263
1264	1135465
1268	1532
1268	1536
1268	7257
1268	10034
1268	10425
1268	10871
1268	11717
1268	12368
1268	12831
1268	14382
1268	18071
1268	23321
1268	23747
1268	24303
1268	26306
1268	26417
1268	30658
1268	31002
1268	32363
1268	33906
1268	34378
1268	35434
1268	35826
1268	35886
1268	37659
1268	39019
1268	39356
1268	39586
1268	39728
1268	40977
1268	42568
1268	44828
1268	51258
1268	57135
1268	57777
1268	62731
1268	76577
1268	83480
1268	92788
1268	95220
1268	106434
1268	174456
1268	208555
1268	222350
1268	223992
1268	255807
1268	262577
1268	283523
1268	293920
1268	307903
1268	308052
1268	324723
1268	327498
1268	337776
1268	346515
1268	360548
1268	418529
1268	530960
1268	661565
1268	673076
1268	750155
1268	781677
1268	989145
1268	1369823
1268	1516058
1282	21157
1282	198540
1282	732699
1315	1625
1315	12699
1315	119808
1315	125142
1315	125985
1315	185886
1315	1708127
1323	1404
1323	2704
1323	3171
1323	4731
1323	7585
1323	11859
1323	15782
1323	30157
1323	44337
1323	48858
1323	53320
1323	61629
1323	75441
1323	84713
1323	84870
1323	126391
1323	243044
1323	308897
1323	741651
1324	2944
1324	5808
1324	5912
1324	6051
1324	12718
1324	16709
1324	19635
1324	19941
1324	24170
1324	26008
1324	26100
1324	28874
1324	31271
1324	38288
1324	38403
1324	41521
1324	49434
1324	63702
1324	78667
1324	84809
1324	88343
1324	90591
1324	92055
1324	119480
1324	122160
1324	122296
1324	130236
1324	163046
1324	174479
1324	178623
1324	210707
1324	264729
1324	300573
1324	354913
1324	372749
1324	413687
1324	414212
1324	416101
1324	417223
1324	421202
1324	440483
1324	478359
1324	478566
1324	576221
1324	603566
1324	711743
1324	782190
1324	800433
1324	868879
1324	874654
1324	881031
1324	891072
1324	901818
1324	980100
1324	1038230
1324	1058244
1324	1066514
1324	1067154
1324	1074735
1324	1089354
1324	1089466
1324	1114827
1324	1195462
1324	1306968
1324	1332231
1324	1422270
1324	1474478
1336	25695
1336	62552
1336	72110
1336	84719
1336	91464
1336	105607
1336	123198
1336	181898
1336	185410
1336	194987
1336	209808
1336	224493
1336	233947
1336	246474
1336	251457
1336	257378
1336	265653
1336	267847
1336	268069
1336	268371
1336	278715
1336	286542
1336	290999
1336	297171
1336	297450
1336	300975
1336	315527
1336	323342
1336	334405
1336	336942
1336	350463
1336	350581
1336	352239
1336	354105
1336	354918
1336	371450
1336	381857
1336	384164
1336	396874
1336	397810
1336	402560
1336	405241
1336	409360
1336	423308
1336	431613
1336	433916
1336	441858
1336	442493
1336	443133
1336	453105
1336	457377
1336	464198
1336	466607
1336	472892
1336	479575
1336	484883
1336	490463
1336	514337
1336	519635
1336	527465
1336	528788
1336	533669
1336	545025
1336	584493
1336	589673
1336	605594
1336	613163
1336	620168
1336	640670
1336	656252
1336	675184
1336	682335
1336	710692
1336	743078
1336	743278
1336	755059
1336	764906
1336	788752
1336	791800
1336	799592
1336	807202
1336	831007
1336	856268
1336	881581
1336	937254
1336	947354
1336	966753
1336	991934
1336	1025424
1336	1064862
1336	1069215
1336	1075516
1336	1077622
