user_id,rel_id,business_id,ts
104,3,18975,109505349
76,3,18965,109539914
120,3,18976,109547293
120,3,18580,109547600
120,3,18747,109547901
120,3,18887,109638733
110,2,18726,109764713
104,2,18959,109769747
104,4,18721,109770072
120,2,18595,109804558
104,1,18754,109813954
104,2,18758,109814225
1,3,18704,109849818
104,2,18752,109851854
104,3,18977,109852038
104,3,18978,109852382
104,3,18979,109852576
104,3,18980,109852729
104,2,18556,109853064
112,3,18981,109896656
126,1,18982,110058954
126,4,18687,110059444
1,3,18983,110072818
104,4,18935,110075129
127,2,18631,110109227
127,3,18748,110109604
112,4,18984,110150725
104,4,18955,110209255
104,3,18750,110209677
104,4,18959,110209981
128,4,18985,110259468
128,4,18791,110259766
128,4,18721,110260057
118,4,18986,110321945
118,4,18987,110322694
118,4,18988,110345191
7,3,18624,110448698
7,0,18730,110449779
7,4,18721,110451044
112,2,18989,110535381
104,3,18990,110553696
127,1,18971,110569776
127,4,18575,110570209
127,3,18566,110570457
127,3,18630,110570945
127,3,18598,110571163
125,3,18788,110786488
111,3,18669,110818610
27,1,18564,110835034
27,0,18991,110835653
27,2,18677,110835838
118,0,18730,110919336
39,3,18790,110981273
110,3,18742,111020620
119,4,18992,111031210
119,3,18938,111031739
119,4,18993,111032445
119,2,18793,111032707
119,4,18825,111033011
119,0,18676,111034026
119,4,18892,111034482
119,4,18557,111036416
114,3,18760,111207305
114,3,18673,111207854
114,3,18796,111208185
114,4,18658,111208542
103,3,18930,111220140
120,0,18710,111363722
101,3,18994,111395630
101,4,18936,111397629
101,2,18995,111399179
129,2,18772,111405420
89,1,18996,111481529
1,3,18857,111535381
1,4,18997,111535692
101,3,18667,111569710
101,3,18998,111570307
130,3,18706,111577790
10,3,18999,111615476
43,4,18779,111726736
7,3,18938,111753830
85,4,19000,111791149
85,4,19001,111792103
85,1,18796,111792189
7,3,18948,111816360
112,4,19002,111883520
118,4,18986,111905667
126,4,19003,111917244
126,4,18911,111917693
131,3,18787,111925296
132,2,19004,112096674
1,4,18864,112109421
98,3,19005,112225924
81,3,18864,112235093
133,3,18714,112335702
133,4,18541,112337797
126,4,18938,112428118
126,3,18610,112428831
85,3,18910,112475236
85,2,18862,112475442
134,2,18556,112523787
135,4,18706,112533292
135,3,18760,112533689
135,4,18885,112534221
135,2,18599,112546236
135,3,18891,112551574
46,4,19006,112552467
136,3,19007,112567875
46,4,19008,112575150
46,2,19009,112577682
46,3,19010,112579866
7,1,18594,112579983
7,1,18838,112580370
7,3,18632,112580778
1,4,19011,112580809
137,4,18991,112586279
138,0,18970,112748159
139,3,18538,112792981
140,3,19012,112796462
140,3,18699,112796660
140,4,18536,112796928
7,3,19013,112824970
7,4,18637,112826649
134,1,19014,112864310
46,1,19015,112909702
46,3,19016,112912953
46,2,19017,112919634
139,2,18635,112924076
111,2,18586,112988370
140,4,18791,113036249
141,3,19018,113036877
125,3,18859,113089329
125,1,18714,113089909
125,2,18964,113097362
125,3,18535,113101192
139,2,18687,113106666
142,4,18790,113120200
142,4,18885,113129647
142,4,18862,113130390
142,4,18791,113131347
111,3,18585,113161191
111,4,18589,113162811
142,2,19019,113171306
121,4,18689,113270076
139,4,18587,113270753
139,4,18900,113270972
112,2,18943,113360552
104,4,19020,113442656
125,2,18965,113443368
125,2,18836,113443795
143,3,19021,113467421
144,3,18573,113513889
144,3,18791,113514485
144,2,18669,113515000
144,3,19022,113515408
144,3,18566,113515754
144,3,18991,113516640
144,3,19004,113517584
144,3,18953,113517960
144,3,19023,113518404
144,3,19024,113519691
144,0,18674,113520522
144,3,19025,113520823
143,3,19026,113535947
144,2,19027,113558455
144,2,18967,113558935
144,3,18652,113560118
144,1,18695,113560721
144,3,18675,113561173
143,3,18765,113600651
144,3,18583,113606435
144,4,19028,113607376
143,4,18691,113611311
143,3,19029,113612109
143,4,18690,113612795
46,2,18622,113613079
46,3,19019,113613764
9,2,19004,113642589
46,3,19030,113685958
46,1,19031,113687546
46,2,18613,113687860
46,2,19032,113688161
144,3,18651,113688881
144,3,19033,113690313
46,1,19034,113695374
46,3,19035,113698532
46,3,19036,113698865
59,4,19013,113710096
59,4,19037,113730197
46,3,19038,113799930
46,4,19039,113800358
9,2,18565,113878924
9,3,19040,113879750
145,1,18565,113900400
133,3,18679,113914194
146,4,18633,113916030
133,3,18687,113916425
133,0,18688,113917053
104,1,18760,114056252
59,3,18754,114065521
59,0,18901,114072392
58,3,18910,114079506
58,2,19041,114081667
85,3,18791,114131491
58,4,18938,114161538
46,2,19042,114210056
46,3,19043,114221046
123,4,19044,114242934
123,2,19045,114243230
123,1,19046,114251491
76,3,19047,114307619
68,2,19048,114382210
68,4,18706,114384737
112,2,18908,114438843
112,3,18691,114439046
59,3,18669,114559424
147,3,18716,114570870
7,3,18991,114639972
46,3,19049,114645014
46,2,19050,114645155
68,3,18778,114656514
68,3,18825,114657469
112,3,18665,114663856
112,4,19051,114664752
68,4,18689,114910971
68,3,18565,114993266
68,3,19052,114994262
46,3,18559,115016369
46,2,19053,115018249
46,4,19054,115020560
148,3,19055,115023068
112,3,19056,115165053
58,3,19057,115205749
7,0,19058,115243994
7,3,18766,115245493
30,1,18877,115263838
119,4,18668,115268449
119,1,19059,115273941
112,1,19060,115352307
119,3,18717,115359994
149,3,19061,115455603
68,3,19052,115499770
68,3,18820,115502902
68,2,18839,115503911
68,3,18924,115512100
7,2,18660,115516074
7,3,19062,115517776
7,3,18675,115518518
7,3,19063,115525338
7,2,19064,115528331
7,2,19022,115586514
150,4,18541,115609018
150,3,18540,115610997
119,2,19022,115689885
151,3,18784,115716548
151,3,18566,115717008
151,4,18779,115718719
152,1,18854,115765561
102,5,19065,115840640
59,4,18847,115969688
27,1,18919,116013246
153,3,19066,116044464
153,3,18658,116044550
153,2,18554,116044696
117,3,19067,116054226
126,2,18971,116063550
153,2,18842,116071721
153,3,19068,116071995
153,3,18673,116072063
153,2,18957,116072133
153,3,18732,116072200
153,2,18925,116072290
153,2,18556,116072366
153,4,19069,116072549
153,3,18534,116072614
154,4,18556,116134329
154,3,18599,116134791
154,2,18806,116136239
154,1,18716,116137191
154,3,18712,116137554
154,4,18535,116138001
155,4,18680,116219798
143,3,19070,116276417
117,3,18691,116278650
128,5,18543,116295523
151,0,19021,116309101
151,4,18549,116309871
151,0,18583,116310285
156,3,18787,116360744
156,1,18723,116361431
102,4,19065,116365919
102,3,19071,116366218
143,5,18543,116440301
157,2,19072,116457309
24,1,19072,116458755
24,4,19012,116459552
30,2,18633,116478306
98,3,18565,116547885
158,1,19065,116570959
158,4,19073,116571673
159,3,18939,116659513
112,2,19074,116723396
159,3,19075,116747757
159,1,19076,116750657
112,2,19077,116794790
159,2,19078,116832758
159,2,19079,116931967
159,3,19080,116932405
58,3,18885,116935425
58,3,18948,116937886
58,3,19081,116939364
156,5,18675,116960769
160,3,18663,117000070
160,1,18879,117000328
64,3,18677,117011819
46,1,18666,117069118
159,5,19075,117080005
10,3,19082,117083278
68,3,18692,117231446
112,3,19027,117248183
112,3,19083,117248825
7,4,19084,117323490
